"Year";"Forest zone";"Canton";"Type of owner";"Forest owners number";"Total forest area";"Productive forest area"
"1994";"Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1994";"Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1994";"Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1994";"Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1994";"Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1994";"Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";"Type of owners - total";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1994";"Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1994";"Alps";"St. Gallen";"Type of owners - total";2087;15439;13869
"1994";"Alps";"St. Gallen";"Private forest";2058;2700;2700
"1994";"Alps";"St. Gallen";"Public forest";29;12739;11169
"1994";"Alps";"St. Gallen";">>Federal forest";1;106;102
"1994";"Alps";"St. Gallen";">>Cantonal forest";1;582;505
"1994";"Alps";"St. Gallen";">>Municipality forest";2;71;66
"1994";"Alps";"St. Gallen";">>Bourgeois forest";22;11685;10262
"1994";"Alps";"St. Gallen";">>Other public forest";3;295;234
"1994";"Alps";"Graubünden / Grigioni / Grischun";"Type of owners - total";8992;152555;118387
"1994";"Alps";"Graubünden / Grigioni / Grischun";"Private forest";8745;12482;12482
"1994";"Alps";"Graubünden / Grigioni / Grischun";"Public forest";247;140073;105905
"1994";"Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";1;262;84
"1994";"Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";1;924;701
"1994";"Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";205;133251;100572
"1994";"Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1994";"Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";40;5636;4548
"1994";"Alps";"Aargau";"Type of owners - total";0;0;0
"1994";"Alps";"Aargau";"Private forest";0;0;0
"1994";"Alps";"Aargau";"Public forest";0;0;0
"1994";"Alps";"Aargau";">>Federal forest";0;0;0
"1994";"Alps";"Aargau";">>Cantonal forest";0;0;0
"1994";"Alps";"Aargau";">>Municipality forest";0;0;0
"1994";"Alps";"Aargau";">>Bourgeois forest";0;0;0
"1994";"Alps";"Aargau";">>Other public forest";0;0;0
"1994";"Alps";"Thurgau";"Type of owners - total";0;0;0
"1994";"Alps";"Thurgau";"Private forest";0;0;0
"1994";"Alps";"Thurgau";"Public forest";0;0;0
"1994";"Alps";"Thurgau";">>Federal forest";0;0;0
"1994";"Alps";"Thurgau";">>Cantonal forest";0;0;0
"1994";"Alps";"Thurgau";">>Municipality forest";0;0;0
"1994";"Alps";"Thurgau";">>Bourgeois forest";0;0;0
"1994";"Alps";"Thurgau";">>Other public forest";0;0;0
"1994";"Alps";"Ticino";"Type of owners - total";0;0;0
"1994";"Alps";"Ticino";"Private forest";0;0;0
"1994";"Alps";"Ticino";"Public forest";0;0;0
"1994";"Alps";"Ticino";">>Federal forest";0;0;0
"1994";"Alps";"Ticino";">>Cantonal forest";0;0;0
"1994";"Alps";"Ticino";">>Municipality forest";0;0;0
"1994";"Alps";"Ticino";">>Bourgeois forest";0;0;0
"1994";"Alps";"Ticino";">>Other public forest";0;0;0
"1994";"Alps";"Vaud";"Type of owners - total";4048;18945;15056
"1994";"Alps";"Vaud";"Private forest";4031;4062;4062
"1994";"Alps";"Vaud";"Public forest";17;14883;10994
"1994";"Alps";"Vaud";">>Federal forest";1;1706;1223
"1994";"Alps";"Vaud";">>Cantonal forest";1;3163;2575
"1994";"Alps";"Vaud";">>Municipality forest";14;9447;6642
"1994";"Alps";"Vaud";">>Bourgeois forest";0;0;0
"1994";"Alps";"Vaud";">>Other public forest";1;567;554
"1994";"Alps";"Valais / Wallis";"Type of owners - total";19720;110226;89521
"1994";"Alps";"Valais / Wallis";"Private forest";19482;9308;9308
"1994";"Alps";"Valais / Wallis";"Public forest";238;100918;80213
"1994";"Alps";"Valais / Wallis";">>Federal forest";1;55;46
"1994";"Alps";"Valais / Wallis";">>Cantonal forest";1;80;50
"1994";"Alps";"Valais / Wallis";">>Municipality forest";2;992;888
"1994";"Alps";"Valais / Wallis";">>Bourgeois forest";158;94484;75406
"1994";"Alps";"Valais / Wallis";">>Other public forest";76;5307;3823
"1994";"Alps";"Neuchâtel";"Type of owners - total";0;0;0
"1994";"Alps";"Neuchâtel";"Private forest";0;0;0
"1994";"Alps";"Neuchâtel";"Public forest";0;0;0
"1994";"Alps";"Neuchâtel";">>Federal forest";0;0;0
"1994";"Alps";"Neuchâtel";">>Cantonal forest";0;0;0
"1994";"Alps";"Neuchâtel";">>Municipality forest";0;0;0
"1994";"Alps";"Neuchâtel";">>Bourgeois forest";0;0;0
"1994";"Alps";"Neuchâtel";">>Other public forest";0;0;0
"1994";"Alps";"Genève";"Type of owners - total";0;0;0
"1994";"Alps";"Genève";"Private forest";0;0;0
"1994";"Alps";"Genève";"Public forest";0;0;0
"1994";"Alps";"Genève";">>Federal forest";0;0;0
"1994";"Alps";"Genève";">>Cantonal forest";0;0;0
"1994";"Alps";"Genève";">>Municipality forest";0;0;0
"1994";"Alps";"Genève";">>Bourgeois forest";0;0;0
"1994";"Alps";"Genève";">>Other public forest";0;0;0
"1994";"Alps";"Jura";"Type of owners - total";0;0;0
"1994";"Alps";"Jura";"Private forest";0;0;0
"1994";"Alps";"Jura";"Public forest";0;0;0
"1994";"Alps";"Jura";">>Federal forest";0;0;0
"1994";"Alps";"Jura";">>Cantonal forest";0;0;0
"1994";"Alps";"Jura";">>Municipality forest";0;0;0
"1994";"Alps";"Jura";">>Bourgeois forest";0;0;0
"1994";"Alps";"Jura";">>Other public forest";0;0;0
"1994";"Southern Alps";"Switzerland";"Type of owners - total";34573;170596;150185
"1994";"Southern Alps";"Switzerland";"Private forest";34125;32149;32149
"1994";"Southern Alps";"Switzerland";"Public forest";448;138447;118036
"1994";"Southern Alps";"Switzerland";">>Federal forest";1;1181;1090
"1994";"Southern Alps";"Switzerland";">>Cantonal forest";2;2410;2175
"1994";"Southern Alps";"Switzerland";">>Municipality forest";79;27538;21321
"1994";"Southern Alps";"Switzerland";">>Bourgeois forest";281;105013;91321
"1994";"Southern Alps";"Switzerland";">>Other public forest";85;2305;2129
"1994";"Southern Alps";"Zürich";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Zürich";"Private forest";0;0;0
"1994";"Southern Alps";"Zürich";"Public forest";0;0;0
"1994";"Southern Alps";"Zürich";">>Federal forest";0;0;0
"1994";"Southern Alps";"Zürich";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Zürich";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Zürich";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Zürich";">>Other public forest";0;0;0
"1994";"Southern Alps";"Bern / Berne";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Bern / Berne";"Private forest";0;0;0
"1994";"Southern Alps";"Bern / Berne";"Public forest";0;0;0
"1994";"Southern Alps";"Bern / Berne";">>Federal forest";0;0;0
"1994";"Southern Alps";"Bern / Berne";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Bern / Berne";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Bern / Berne";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Bern / Berne";">>Other public forest";0;0;0
"1994";"Southern Alps";"Luzern";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Luzern";"Private forest";0;0;0
"1994";"Southern Alps";"Luzern";"Public forest";0;0;0
"1994";"Southern Alps";"Luzern";">>Federal forest";0;0;0
"1994";"Southern Alps";"Luzern";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Luzern";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Luzern";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Luzern";">>Other public forest";0;0;0
"1994";"Southern Alps";"Uri";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Uri";"Private forest";0;0;0
"1994";"Southern Alps";"Uri";"Public forest";0;0;0
"1994";"Southern Alps";"Uri";">>Federal forest";0;0;0
"1994";"Southern Alps";"Uri";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Uri";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Uri";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Uri";">>Other public forest";0;0;0
"1994";"Southern Alps";"Schwyz";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Schwyz";"Private forest";0;0;0
"1994";"Southern Alps";"Schwyz";"Public forest";0;0;0
"1994";"Southern Alps";"Schwyz";">>Federal forest";0;0;0
"1994";"Southern Alps";"Schwyz";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Schwyz";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Schwyz";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Schwyz";">>Other public forest";0;0;0
"1994";"Southern Alps";"Obwalden";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Obwalden";"Private forest";0;0;0
"1994";"Southern Alps";"Obwalden";"Public forest";0;0;0
"1994";"Southern Alps";"Obwalden";">>Federal forest";0;0;0
"1994";"Southern Alps";"Obwalden";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Obwalden";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Obwalden";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Obwalden";">>Other public forest";0;0;0
"1994";"Southern Alps";"Nidwalden";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Nidwalden";"Private forest";0;0;0
"1994";"Southern Alps";"Nidwalden";"Public forest";0;0;0
"1994";"Southern Alps";"Nidwalden";">>Federal forest";0;0;0
"1994";"Southern Alps";"Nidwalden";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Nidwalden";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Nidwalden";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Nidwalden";">>Other public forest";0;0;0
"1994";"Southern Alps";"Glarus";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Glarus";"Private forest";0;0;0
"1994";"Southern Alps";"Glarus";"Public forest";0;0;0
"1994";"Southern Alps";"Glarus";">>Federal forest";0;0;0
"1994";"Southern Alps";"Glarus";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Glarus";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Glarus";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Glarus";">>Other public forest";0;0;0
"1994";"Southern Alps";"Zug";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Zug";"Private forest";0;0;0
"1994";"Southern Alps";"Zug";"Public forest";0;0;0
"1994";"Southern Alps";"Zug";">>Federal forest";0;0;0
"1994";"Southern Alps";"Zug";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Zug";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Zug";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Zug";">>Other public forest";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";"Private forest";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";"Public forest";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";">>Federal forest";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Fribourg / Freiburg";">>Other public forest";0;0;0
"1994";"Southern Alps";"Solothurn";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Solothurn";"Private forest";0;0;0
"1994";"Southern Alps";"Solothurn";"Public forest";0;0;0
"1994";"Southern Alps";"Solothurn";">>Federal forest";0;0;0
"1994";"Southern Alps";"Solothurn";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Solothurn";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Solothurn";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Solothurn";">>Other public forest";0;0;0
"1994";"Southern Alps";"Basel-Stadt";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Basel-Stadt";"Private forest";0;0;0
"1994";"Southern Alps";"Basel-Stadt";"Public forest";0;0;0
"1994";"Southern Alps";"Basel-Stadt";">>Federal forest";0;0;0
"1994";"Southern Alps";"Basel-Stadt";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Basel-Stadt";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Basel-Stadt";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Basel-Stadt";">>Other public forest";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";"Private forest";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";"Public forest";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";">>Federal forest";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Basel-Landschaft";">>Other public forest";0;0;0
"1994";"Southern Alps";"Schaffhausen";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Schaffhausen";"Private forest";0;0;0
"1994";"Southern Alps";"Schaffhausen";"Public forest";0;0;0
"1994";"Southern Alps";"Schaffhausen";">>Federal forest";0;0;0
"1994";"Southern Alps";"Schaffhausen";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Schaffhausen";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Schaffhausen";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Schaffhausen";">>Other public forest";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";"Private forest";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";"Private forest";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";"Public forest";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1994";"Southern Alps";"St. Gallen";"Type of owners - total";0;0;0
"1994";"Southern Alps";"St. Gallen";"Private forest";0;0;0
"1994";"Southern Alps";"St. Gallen";"Public forest";0;0;0
"1994";"Southern Alps";"St. Gallen";">>Federal forest";0;0;0
"1994";"Southern Alps";"St. Gallen";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"St. Gallen";">>Municipality forest";0;0;0
"1994";"Southern Alps";"St. Gallen";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"St. Gallen";">>Other public forest";0;0;0
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";"Type of owners - total";1972;29163;22845
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";"Private forest";1941;2110;2110
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";"Public forest";31;27053;20735
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Municipality forest";19;26133;19959
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Graubünden / Grigioni / Grischun";">>Other public forest";12;920;776
"1994";"Southern Alps";"Aargau";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Aargau";"Private forest";0;0;0
"1994";"Southern Alps";"Aargau";"Public forest";0;0;0
"1994";"Southern Alps";"Aargau";">>Federal forest";0;0;0
"1994";"Southern Alps";"Aargau";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Aargau";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Aargau";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Aargau";">>Other public forest";0;0;0
"1994";"Southern Alps";"Thurgau";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Thurgau";"Private forest";0;0;0
"1994";"Southern Alps";"Thurgau";"Public forest";0;0;0
"1994";"Southern Alps";"Thurgau";">>Federal forest";0;0;0
"1994";"Southern Alps";"Thurgau";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Thurgau";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Thurgau";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Thurgau";">>Other public forest";0;0;0
"1994";"Southern Alps";"Ticino";"Type of owners - total";32600;141433;127340
"1994";"Southern Alps";"Ticino";"Private forest";32184;30039;30039
"1994";"Southern Alps";"Ticino";"Public forest";416;111394;97301
"1994";"Southern Alps";"Ticino";">>Federal forest";1;1181;1090
"1994";"Southern Alps";"Ticino";">>Cantonal forest";1;2410;2175
"1994";"Southern Alps";"Ticino";">>Municipality forest";60;1405;1362
"1994";"Southern Alps";"Ticino";">>Bourgeois forest";281;105013;91321
"1994";"Southern Alps";"Ticino";">>Other public forest";73;1385;1353
"1994";"Southern Alps";"Vaud";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Vaud";"Private forest";0;0;0
"1994";"Southern Alps";"Vaud";"Public forest";0;0;0
"1994";"Southern Alps";"Vaud";">>Federal forest";0;0;0
"1994";"Southern Alps";"Vaud";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Vaud";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Vaud";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Vaud";">>Other public forest";0;0;0
"1994";"Southern Alps";"Valais / Wallis";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Valais / Wallis";"Private forest";0;0;0
"1994";"Southern Alps";"Valais / Wallis";"Public forest";0;0;0
"1994";"Southern Alps";"Valais / Wallis";">>Federal forest";0;0;0
"1994";"Southern Alps";"Valais / Wallis";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Valais / Wallis";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Valais / Wallis";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Valais / Wallis";">>Other public forest";0;0;0
"1994";"Southern Alps";"Neuchâtel";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Neuchâtel";"Private forest";0;0;0
"1994";"Southern Alps";"Neuchâtel";"Public forest";0;0;0
"1994";"Southern Alps";"Neuchâtel";">>Federal forest";0;0;0
"1994";"Southern Alps";"Neuchâtel";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Neuchâtel";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Neuchâtel";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Neuchâtel";">>Other public forest";0;0;0
"1994";"Southern Alps";"Genève";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Genève";"Private forest";0;0;0
"1994";"Southern Alps";"Genève";"Public forest";0;0;0
"1994";"Southern Alps";"Genève";">>Federal forest";0;0;0
"1994";"Southern Alps";"Genève";">>Cantonal forest";0;0;0
"1994";"Southern Alps";"Genève";">>Municipality forest";0;0;0
"1994";"Southern Alps";"Genève";">>Bourgeois forest";0;0;0
"1994";"Southern Alps";"Genève";">>Other public forest";0;0;0
"1994";"Southern Alps";"Jura";"Type of owners - total";0;0;0
"1994";"Southern Alps";"Jura";"Private forest";0;0;0
"1994";"Southern Alps";"Jura";"Public forest";0;0;0
